,Open,High,Low,Close,Volume,Timestamp
791,15957.0,16880.0,15864.0,16713.57,81300.675924,1605484800
792,16713.08,17858.82,16538.0,17659.38,115221.403102,1605571200
793,17659.38,18476.93,17214.45,17776.12,149019.788134,1605657600
794,17777.75,18179.8,17335.65,17802.82,93009.561008,1605744000
795,17802.81,18815.22,17740.04,18655.67,88423.018489,1605830400
796,18655.66,18965.9,18308.58,18703.8,75577.458394,1605916800
797,18703.8,18750.0,17610.86,18414.43,81645.737778,1606003200
798,18413.88,18766.0,18000.0,18368.0,82961.506093,1606089600
799,18368.01,19418.97,18018.0,19160.01,113581.509241,1606176000
800,19160.0,19484.21,18500.27,18719.11,93266.576887,1606262400
801,18718.83,18915.03,16188.0,17149.47,181005.246693,1606348800
802,17149.47,17457.62,16438.08,17139.52,85297.024787,1606435200
803,17139.53,17880.49,16865.56,17719.85,64910.69997,1606521600
804,17719.84,18360.05,17517.0,18184.99,55329.016303,1606608000
805,18185.0,19863.16,18184.99,19695.87,115463.466888,1606694400
806,19695.87,19888.0,18001.12,18764.96,127698.762652,1606780800
807,18764.96,19342.0,18330.0,19204.09,75911.013478,1606867200
808,19204.08,19598.0,18867.2,19421.9,66689.391279,1606953600
809,19422.34,19527.0,18565.31,18650.52,71283.6682,1607040000
810,18650.51,19177.0,18500.0,19147.66,42922.748573,1607126400
811,19147.66,19420.0,18857.0,19359.4,37043.091861,1607212800
812,19358.67,19420.91,18902.88,19166.9,41372.296293,1607299200
813,19166.9,19294.84,18200.0,18324.11,61626.947614,1607385600
814,18324.11,18639.57,17650.0,18541.28,79585.553801,1607472000
815,18541.29,18557.32,17911.12,18254.63,52890.675094,1607558400
816,18254.81,18292.73,17572.33,18036.53,72610.724259,1607644800
817,18036.53,18948.66,18020.7,18808.69,49519.978432,1607731200
818,18808.69,19411.0,18711.12,19174.99,56560.821744,1607817600
819,19174.99,19349.0,19000.0,19273.14,47257.201294,1607904000
820,19273.69,19570.0,19050.0,19426.43,61834.366011,1607990400
821,19426.43,21560.0,19278.6,21335.52,114306.33557,1608076800
822,21335.52,23800.0,21230.0,22797.16,184882.476748,1608163200
823,22797.15,23285.18,22350.0,23107.39,79646.134315,1608249600
824,23107.39,24171.47,22750.0,23821.61,86045.064677,1608336000
825,23821.6,24295.0,23060.0,23455.52,76690.145685,1608422400
826,23455.54,24102.77,21815.0,22719.71,88030.297243,1608508800
